,index,HR,DEJ2000,RAJ2000,Vmag,pmRA,pmDE,Parallax,RadVel,Format_Parallax,TA_origin,TimeAngle,appDE,appRA,az,decr,rar,topoDE,topoRA,zd
6089,6221,6222,34.0389,16.73102778,5.99,-0.071,0.057999999999999996,0.0,-10,0.001,23.78732174084888,-0.2126782591511187,34.00720936124477,16.742639924474183,155.45451374760023,34.00887630347072,16.742589930854372,34.00720706389355,16.74264536758801,6.954429691383013
6090,6222,6223,64.5892,16.68197222,4.83,0.001,-0.013000000000000001,0.009000000000000001,0,0.009000000000000001,23.845039165125936,-0.1549608348740641,64.556567761465,16.684917432101948,2.737893849850943,64.54988342677275,16.684839847394375,64.55656495206256,16.684927943310957,24.208250096566243
6091,6223,6224,1.0203,16.75825,6.03,0.002,0.013000000000000001,0.0,-13,0.001,23.755967125049285,-0.24403287495071524,0.989170392139166,16.773995473003744,173.79232652199556,1.0014471459422778,16.773932324650143,0.9891703399472941,16.773999983387608,39.55072043066923
6093,6225,6226,55.6903,16.71622222,6.16,0.049,0.085,0.0,-45,0.001,23.806955334641753,-0.19304466535824716,55.65841839865138,16.72300377286979,6.772766714880851,55.654362889533225,16.72293454315441,55.65841527719307,16.72301177379514,15.408838363499557
6094,6226,6227,15.7453,16.75625,5.56,0.027000000000000003,-0.043,0.023,-19,0.023,23.759647275144324,-0.2403527248556756,15.714139022818719,16.770315148155646,171.06850154545796,15.721008840730637,16.77026093012942,15.714137792783712,16.770319833292568,24.899514723827767
6095,6227,6228,8.5825,16.76386111,5.15,0.0,0.015,0.01,-21,0.01,23.751206576894052,-0.24879342310594765,8.551514211562122,16.77875597151953,172.48870013418232,8.56079946494696,16.778697176732493,8.55151352712536,16.77876053154284,32.02919638076684
6097,6229,6230,43.2172,16.75325,6.05,-0.015,-0.045,0.0,-13,0.001,23.766738705154097,-0.23326129484590297,43.18611155367664,16.763222217030506,44.032888008852034,43.18540728764419,16.763160705847923,43.186108485662544,16.763228403282795,3.973195574479349
6099,6231,6232,2.0644,16.78605556,6.1,-0.01,-0.013999999999999999,0.0,-6,0.001,23.72827898227862,-0.27172101772137935,2.0339701404892017,16.801683615995575,172.99060848209962,2.045804330463491,16.80161438198926,2.033969984942793,16.801688126158272,38.54676941631552
6101,6233,6234,5.2467,16.79622222,5.24,-0.016,-0.040999999999999995,0.013999999999999999,-16,0.013999999999999999,23.718470309363695,-0.2815296906363045,5.2165240022761274,16.811492273909266,172.2281458962624,5.227067323637143,16.811423400824694,5.216523542426123,16.811496799073197,35.39525312331236
6104,6236,6237,56.7819,16.75494444,4.85,0.018000000000000002,0.066,0.046,-4,0.046,23.76863995644222,-0.23136004355777828,56.75095305677505,16.761318924877926,7.253660622062184,56.746593920354414,16.761232810890473,56.7509493268064,16.76132715199467,16.539138467053036
6105,6237,6238,78.9183,16.63136111,6.32,-0.02,0.038,0.047,-20,0.047,23.913483296257805,-0.08651670374219478,78.88445618015044,16.616460372858164,0.4914899256910145,78.87259997082086,16.61634496672606,78.8844543096142,16.616483812179087,38.48856994180013
6106,6238,6239,13.5906,16.80247222,6.35,0.016,-0.016,0.0,1,0.001,23.713176920764198,-0.28682307923580197,13.560584494997396,16.816785552524223,170.17343445879993,13.568155337652916,16.816720118716542,13.560583241128725,16.816790187672694,27.12111763540904
6109,6241,6242,42.2389,16.78883333,5.87,0.003,-0.026000000000000002,0.0,-7,0.001,23.730977630711113,-0.2690223692888871,42.20866725232115,16.798983392159265,59.33619979665481,42.20821882035004,16.798913541784557,42.20866381572736,16.79898947772578,3.722151865909992
6113,6245,6246,13.2614,16.82627778,5.91,-0.028999999999999998,-0.021,0.013000000000000001,-23,0.013000000000000001,23.689335683036134,-0.31066431696386587,13.23197877196095,16.840626799004,169.5214057082388,13.239662413639612,16.84055575994579,13.231977452083617,16.84063142540076,27.494472436306552
6115,6247,6248,-2.6539,16.83952778,6.32,0.009000000000000001,-0.03,0.0,31,0.001,23.674275380713482,-0.3257246192865182,-2.682966009333422,16.855687220817764,172.45514307768795,-2.6689744707581395,16.855597769316063,-2.682965691660958,16.85569172772341,43.317694670531935
6117,6249,6250,7.2478,16.83872222,5.49,0.053,-0.011000000000000001,0.025,-4,0.025,23.676199209230784,-0.32380079076921575,7.218692264701127,16.853763361047143,170.71876983380128,7.228482505802125,16.853685796646793,7.218691524067233,16.853767899206108,33.47828819206447
6121,6253,6254,45.9833,16.82061111,4.82,0.026000000000000002,-0.055,0.01,-1,0.01,23.69999958969095,-0.30000041030904967,45.95386204209559,16.82996103942224,30.500772982608314,45.952442567695826,16.829876722895722,45.953857968823215,16.829967518745942,6.565454124426018
6122,6254,6255,1.2161,16.85691667,5.51,-0.023,-0.005,0.021,-26,0.021,23.65732362706273,-0.3426763729372695,1.1874638921670555,16.872638980299016,171.44891841553033,1.1996803434179537,16.87255060640709,1.187463787505591,16.872643481374162,39.49814111268488
6123,6255,6256,43.4306,16.82791667,6.13,-0.017,-0.006999999999999999,0.0,-20,0.001,23.692152061718126,-0.3078479382818742,43.401324579419445,16.837808847799916,48.87074760846552,43.40057254794052,16.837726721111608,43.40132059187681,16.837815046718767,4.731708884602158
6125,6257,6258,29.8067,16.84416667,5.72,-0.005,0.0,0.0,-10,0.001,23.67358012652031,-0.3264198734796899,29.777757928197943,16.856381795110828,156.66454902437002,29.780571033648442,16.8563067913236,29.777754891803493,16.856386981916582,11.419703083964826
6126,6258,6259,32.5536,16.84530556,6.13,0.019,0.046,0.0,-30,0.001,23.672852058176034,-0.32714794182396645,32.52469645361877,16.85710971099487,150.42828220441748,32.526773407583995,16.85703313002593,32.52469315694714,16.85711505026086,8.899538490085012
6131,6263,6264,41.8967,16.84336111,6.29,-0.07400000000000001,0.07,0.0,-37,0.001,23.676407855560683,-0.32359214443931705,41.867792717540006,16.8535532070619,67.43122396908983,41.86743875227195,16.85346922340182,41.86778865945438,16.85355925287621,4.144717657664303
6134,6266,6267,77.5142,16.71833333,5.98,0.048,0.212,0.03,7,0.03,23.823229735036886,-0.176770264963114,77.4824268176317,16.706716543964504,1.0559943893719697,77.47116327775588,16.70651279664931,77.48242339472273,16.706737373400006,37.1025809852182
6135,6267,6268,14.9742,16.86802778,6.52,0.017,0.004,0.0,-23,0.001,23.64779345788949,-0.3522065421105083,14.945824190194507,16.882168993973192,167.59851329468123,14.952959860916701,16.882089047543516,14.945822509956868,16.8821736505474,25.89606633808569
6137,6269,6270,24.6564,16.86258333,5.04,0.011000000000000001,0.006,0.01,-16,0.01,23.6544519539402,-0.3455480460598004,24.627898747314728,16.87551020438681,162.13347315313206,24.632135797840736,16.875432442793887,24.62789606342327,16.875515154496693,16.409449718542305
6144,6276,6277,-1.6122,16.90294444,6.25,0.015,-0.071,0.0,-20,0.001,23.610975958948153,-0.3890240410518473,-1.6396543298163726,16.91898665309414,170.89969503144283,-1.6261416930492523,16.91888174378869,-1.6396540922630018,16.91899114948874,42.38583082652499
6146,6278,6279,31.7017,16.88280556,5.32,-0.091,-0.017,0.012,-22,0.012,23.635233695362047,-0.36476630463795345,31.673716949127808,16.894728128341605,150.1305855099718,31.676027841496996,16.89464313896201,31.673713381282074,16.894733413074846,9.87411138536655
6147,6279,6280,-6.1539,16.90991667,5.25,-0.031,-0.02,0.021,-17,0.021,23.603484242591875,-0.3965157574081246,-6.181151491933964,16.926478345984858,171.49639738357598,-6.1653191291613085,16.926361823874288,-6.181150664503913,16.926482865845017,46.90702527035119
6148,6280,6281,10.1653,16.90013889,4.38,-0.051,-0.036000000000000004,0.028999999999999998,-21,0.028999999999999998,23.61512179352609,-0.38487820647391047,10.137735745217862,16.91484074851926,168.2591489300605,10.146488123682802,16.914750795083023,10.137734506176711,16.914845314910803,30.71615309732775
6153,6285,6286,47.4169,16.88822222,6.0,-0.037000000000000005,0.105,0.0,-63,0.001,23.63275319314366,-0.3672468068563397,47.38911552173332,16.897207272479555,28.857685656453928,47.387328215900595,16.897100441452924,47.389110475352396,16.897213915293232,8.144637398054348
6154,6286,6287,20.9586,16.91533333,5.41,0.055999999999999994,0.006,0.011000000000000001,-3,0.011000000000000001,23.601231206673404,-0.398768793326596,20.931407723318063,16.928731090953416,162.79584858631785,20.93672015997923,16.928641609932885,20.931405090922766,16.92873590176349,20.17169959553482
6157,6289,6290,13.6197,16.92111111,6.34,0.034,-0.036000000000000004,0.0,-5,0.001,23.594555771714546,-0.4054442282854538,13.592658060470178,16.93540671481149,166.4323331650212,13.60024560028613,16.935313985123706,13.5926563110379,16.935411336722346,27.36419767501434
6159,6291,6292,25.7306,16.91725,6.08,0.013999999999999999,-0.021,0.0,1,0.001,23.599942439886856,-0.40005756011314375,25.703458174437433,16.93001968195486,158.45151672022718,25.70740475322686,16.92992921795992,25.70345496245452,16.930024668550036,15.588057067920719
6160,6292,6293,18.4333,16.92283333,5.35,-0.11,0.013999999999999999,0.02,12,0.02,23.593415763730086,-0.40658423626991436,18.406296089815733,16.936546610182774,164.09611856337466,18.41236524035017,16.93645514903163,18.406293723044907,16.936551344706807,22.653620231375534
6166,6298,6299,9.375,16.96113889,3.2,-0.29100000000000004,-0.01,0.031,-56,0.031,23.554035517867764,-0.4459644821322364,9.348980692305963,16.97592704331629,166.7939451418491,9.35802975434052,16.975822037998178,9.348979376017088,16.97593159056913,31.644294737405204
6168,6300,6301,13.8842,16.95888889,6.37,-0.077,0.07,0.0,-31,0.001,23.556813794386144,-0.4431862056138556,13.858110272163794,16.973148692259194,165.14400111666217,13.86562143428883,16.973047380635922,13.858108329287212,16.973153314050748,27.209617331041336
6172,6304,6305,25.3528,16.95861111,6.28,0.004,0.013000000000000001,0.0,9,0.001,23.558539128060744,-0.4414608719392561,25.326688792999203,16.971423015664286,156.9500939316493,25.330750591149375,16.971323184349984,25.326685313054803,16.97142798037615,16.12435211802248
6173,6305,6306,50.0389,16.93511111,6.56,-0.021,-0.008,0.0,-31,0.001,23.58654270452739,-0.413457295472611,50.012271357059454,16.943417414730536,23.159474128957687,50.00979479063685,16.943289363948786,50.01226547698787,16.943424403909503,10.642069624026762
6174,6306,6307,24.3814,16.96175,6.32,0.006,-0.018000000000000002,0.0,-22,0.001,23.555269981508193,-0.44473001849180704,24.355367133033514,16.974692201544364,157.8985382825848,24.359703404759095,16.974591882316247,24.3553637555453,16.9746971269287,17.057961827538087
6180,6312,6313,42.5125,16.96394444,6.34,-0.006999999999999999,-0.046,0.0,28,0.001,23.555998414811228,-0.4440015851887722,42.486549073082735,16.973962608805508,65.79531851477455,42.486056703007854,16.97384511279894,42.48654353032811,16.973968693625665,5.612437520131918
6182,6314,6315,65.1347,16.93380556,4.89,0.24,0.05,0.062,-23,0.062,23.593802940369255,-0.40619705963074537,65.10810400266881,16.936153495012643,6.358855477576756,65.10128822490752,16.93594360873385,65.10809714779724,16.936164168067638,24.98278970264924
6184,6316,6317,6.5836,17.00816667,6.59,0.044000000000000004,-0.048,0.0,-10,0.001,23.506689087387816,-0.4933109126121842,6.558789046201856,17.02327351187003,166.43620343148953,6.568880035082069,17.023154229194315,6.558788034128718,17.023278021049077,34.514067085854265
6185,6317,6318,-4.2225,17.01766667,4.82,-0.040999999999999995,-0.075,0.015,-7,0.015,23.495953290647286,-0.5040467093527141,-4.246993290401546,17.034009327542886,168.93578018611765,-4.232140783009588,17.033866707915127,-4.24699257187219,17.034013817789607,45.19870586227207
6186,6318,6319,65.0392,16.94033333,6.41,-0.040999999999999995,0.032,0.028999999999999998,-21,0.028999999999999998,23.587224072546256,-0.4127759274537439,65.01276162893647,16.942732403032956,6.501196376997503,65.00597747870705,16.942520035322783,65.01275467423436,16.942743035890636,24.897862493852816
6189,6321,6322,82.0372,16.76613889,4.23,0.017,0.006,0.01,-11,0.01,23.79138098510434,-0.20861901489566037,82.00642846952664,16.73855367422524,0.7152085000876218,81.99320392227783,16.738152533332716,82.00642443526051,16.738586123332553,41.620222492415245
6191,6323,6324,30.9264,17.00483333,3.92,-0.047,0.027999999999999997,0.027999999999999997,-25,0.027999999999999997,23.513123025652984,-0.48687697434701604,30.901441962102318,17.016838860820823,144.67337733261292,30.903987971709224,17.01672555879176,30.90143736757042,17.01684408278391,11.303921570297089
6192,6324,6325,22.6322,17.01613889,5.65,-0.011000000000000001,-0.021,0.0,11,0.001,23.500660087701476,-0.4993399122985238,22.607531689546303,17.0293021692141,157.37906353907357,22.612382220500994,17.02918971129658,22.607528173630683,17.029307020735416,18.953095214449696
6193,6325,6326,14.9494,17.02583333,6.31,0.004,-0.008,0.0,-32,0.001,23.490004682630424,-0.5099953173695759,14.924998750590317,17.03995779250827,162.52534417542415,14.93218494086192,17.039841591516875,14.924996356356939,17.03996242580647,26.381254687622718
6195,6327,6328,27.1964,17.01933333,6.55,-0.013999999999999999,-0.063,0.0,-31,0.001,23.49808477751938,-0.5019152224806191,27.171804979965565,17.031877297069556,151.54354135334006,27.17536951604461,17.03176283543663,27.171800777050777,17.03188233091751,14.708871190093394
6196,6328,6329,8.4506,17.03308333,6.33,0.039,0.003,0.01,6,0.01,23.48198923837454,-0.5180107616254617,8.426414266324354,17.047973345567865,165.149299694387,8.435820706182868,17.047850233661862,8.426412896012806,17.047977870062354,32.749798635916946
6197,6329,6330,56.6886,16.98930556,6.03,-0.051,0.037000000000000005,0.0,-15,0.001,23.534419544716318,-0.46558045528368197,56.66332212968192,16.9955394044538,13.807186642543462,56.659031048463916,16.995365442892158,56.6633149464628,16.995547563720574,16.944543078335165
6199,6331,6332,33.5683,17.02677778,5.25,0.003,0.002,0.023,-12,0.023,23.49159317493841,-0.5084068250615914,33.54388880059928,17.03836856161126,134.81633070033564,33.545736696401434,17.038247737330895,33.54388364544471,17.038373933498484,9.309074399163519
6200,6332,6333,25.5056,17.03852778,5.75,0.055,0.09699999999999999,0.013999999999999999,-50,0.013999999999999999,23.478659990861487,-0.5213400091385125,25.481489040165826,17.051302160224292,153.13759551235552,25.48552903588253,17.051183949954297,25.48148493541251,17.051307117575405,16.36474757890874
6202,6334,6335,73.1278,16.938,6.3,0.0,-0.021,0.0,-13,0.001,23.596608768336203,-0.40339123166379665,73.10130731055537,16.93334288419169,3.39215655973204,73.09178462422186,16.933016039557103,73.10130012243012,16.93335834010069,32.845750076835145
6203,6335,6336,31.8847,17.03811111,6.36,0.045,0.037000000000000005,0.0,-13,0.001,23.479999585335115,-0.5200004146648851,31.860571492028622,17.049962253861647,140.0779339637619,31.8628698023358,17.049840290515156,31.860566461322033,17.049967523101778,10.730389387740802
6204,6336,6337,14.0919,17.05216667,4.98,0.023,-0.064,0.005,43,0.005,23.46357123678737,-0.5364287632126299,14.06816986768393,17.06639126081372,162.15276346689458,14.075642363901467,17.066268493142204,14.068167496774448,17.066395871649522,27.304642769391915
6206,6338,6339,14.5111,17.05288889,6.52,-0.16899999999999998,-0.185,0.028999999999999998,-56,0.028999999999999998,23.46289951069031,-0.5371004893096902,14.487385586023853,17.067062978436226,161.9089204670763,14.49472208831288,17.066940291606613,14.487383142151925,17.067067597746583,26.90043662556633
6208,6340,6341,13.6053,17.06091667,5.93,-0.023,-0.035,0.0,-32,0.001,23.454763935127552,-0.5452360648724479,13.581794668408662,17.075198573668278,162.13646768260278,13.589429603740383,17.075073465266815,13.581792342568837,17.07520317330934,27.80742750421827
6209,6341,6342,13.5675,17.06611111,6.08,0.022000000000000002,-0.129,0.0,46,0.001,23.449565502256778,-0.5504344977432218,13.544126405174122,17.0803970082077,161.99841697474582,13.551775615969863,17.080270666878825,13.544124064371212,17.080401606180114,27.862251559581296
6210,6342,6343,19.6906,17.06463889,6.35,-0.019,0.016,0.0,-39,0.001,23.45178941767449,-0.5482105823255097,19.667162166941566,17.07817294330981,158.121130164486,19.672891721879164,17.078049384013227,19.667158803406718,17.078177690762402,21.95988705536848
6212,6344,6345,69.1864,16.98405556,6.4,0.0,-0.038,0.017,-27,0.017,23.546519131649127,-0.45348086835087287,69.16102743041253,16.983435367188775,5.194638993158429,69.15290364278485,16.983147560598326,69.16101958641752,16.983447976787765,29.009318617822522
6213,6345,6346,35.4142,17.05838889,6.69,0.033,-0.035,0.01,-12,0.01,23.460291684465112,-0.5397083155348881,35.39057579532967,17.06966993835589,124.42872378759049,35.39194634249975,17.069539319751744,35.39057007221921,17.06967542397178,8.28445799317227
6215,6347,6348,60.6492,17.02130556,6.13,-0.055,0.057999999999999996,0.0,-17,0.001,23.504034964681594,-0.49596503531840597,60.62471679906477,17.025923012216115,10.710871188778562,60.61929051634019,17.025710231936326,60.6247088382583,17.0259321437553,20.784792230539463
6216,6348,6349,0.7025,17.08802778,6.01,-0.003,-0.33799999999999997,0.046,-18,0.046,23.426157220839134,-0.5738427791608665,0.6797776059444828,17.10380542142433,166.23129793300674,0.6923109715989773,17.103655844000926,0.6797775102951653,17.10380988759776,40.511529949834014
6218,6350,6351,34.7903,17.06486111,6.04,-0.068,-0.002,0.0,-20,0.001,23.453718231333305,-0.5462817686666952,34.766837329849984,17.076243434659453,127.24782621992287,34.76837353353419,17.076111996945073,34.76683162944479,17.076248877103588,8.754664287064344
6219,6351,6352,19.5992,17.07813889,6.17,0.009000000000000001,0.001,0.0,-24,0.001,23.43827984535114,-0.5617201546488602,19.576103728140282,17.091682520871817,157.71028797962973,19.581865060127722,17.091555863238508,19.57610030025402,17.091687263085753,22.10462153786606
6220,6352,6353,-0.8919,17.09230556,5.64,0.002,0.004,0.0,16,0.001,23.42169662349463,-0.5783033765053709,-0.9144957147587754,17.108266019341066,166.56418799275835,-0.9012361921936346,17.10811149590831,-0.9144955161037045,17.108270484942263,42.09127672549572
6222,6354,6355,12.7408,17.08963889,4.91,0.051,-0.01,0.022000000000000002,-4,0.022000000000000002,23.42594147408228,-0.5740585259177209,12.718030451085852,17.10402105618349,161.71689296488336,12.725962568512632,17.10388862691453,12.71802816112333,17.104025634354613,28.747221406383193
6225,6357,6358,9.7333,17.10269444,6.37,0.023,-0.008,0.0,-6,0.001,23.412532390857105,-0.5874676091428945,9.71088349975746,17.117430189345967,162.75158784510162,9.719856155099784,17.117291833712255,9.71088171240732,17.117434717579787,31.714503722365745
6226,6358,6359,10.4542,17.10363889,6.37,0.049,0.018000000000000002,0.0,-24,0.001,23.411672489683887,-0.5883275103161125,10.431802701122518,17.118290080550906,162.40715446070783,10.440521864714725,17.1181522760041,10.431800777628178,17.118294618753005,31.01637448812343
6227,6359,6360,64.6006,17.03758333,6.1,-0.05,0.025,0.016,-25,0.016,23.489803710273343,-0.5101962897266574,64.57652373291594,17.040152969763774,8.185521099710936,64.56990316105805,17.03989540214676,64.5765152538583,17.04016339816355,24.615416910677606
6228,6360,6361,-1.6564,17.11469444,6.38,0.033,-0.036000000000000004,0.0,7,0.001,23.399219873557165,-0.6007801264428352,-1.6784096723860722,17.13074277217069,166.27565249355303,-1.6647779553392381,17.130580124367583,-1.678409320747848,17.130747234879728,42.902778474734255
6229,6361,6362,43.8122,17.08472222,6.43,0.006,0.0,0.0,-9,0.001,23.435536611286064,-0.5644633887139356,43.78923432969897,17.094424308366232,59.490121059947576,43.788433311620665,17.094270606727527,43.78922718409958,17.094430497150828,7.326487788307233
6230,6362,6363,48.8042,17.0805,6.09,0.026000000000000002,-0.066,0.0,12,0.001,23.440908845111284,-0.5590911548887156,48.78113688906258,17.089051481815275,33.38465277252304,48.77902383686455,17.088882704530075,48.781129189579886,17.089058263325608,10.40399230847332
6231,6363,6364,22.0842,17.10502778,5.56,-0.094,-0.038,0.011000000000000001,-96,0.011000000000000001,23.411714811779532,-0.5882851882204676,22.061773066024326,17.118247480821015,154.43501948482822,22.066809701949232,17.118114757583694,22.061769044782334,17.11825229665736,19.881843340162117
6234,6366,6367,-1.0794,17.13711111,6.06,-0.02,-0.034,0.008,-21,0.008,23.376869678971758,-0.623130321028242,-1.1008353233119716,17.153092972211358,165.63203522412994,-1.087463492275932,17.15292578660202,-1.1008350750472762,17.153097429465134,42.39737671892132
6236,6368,6369,54.4703,17.08883333,5.83,-0.073,0.085,0.046,-18,0.046,23.434196608064518,-0.5658033919354821,54.44745485341676,17.095762817195997,19.73363810576294,54.443810164213325,17.095564914987026,54.447446426296594,17.095770500372375,15.229249406512901
6237,6369,6370,54.4703,17.08880556,5.8,-0.073,0.085,0.046,-15,0.046,23.43422436262336,-0.5657756373766389,54.44745417018009,17.095735062628634,19.732812974689534,54.44380947293038,17.095537170219206,54.44744574345612,17.09574274581353,15.22914176075439
6239,6371,6372,-3.8828,17.14847222,6.36,-0.059000000000000004,-0.158,0.0,15,0.001,23.3651846459545,-0.6348153540455002,-3.9039103715872363,17.1647779980442,166.13654607858106,-3.88915713904002,17.16459904629802,-3.903909552432203,17.164782462482393,45.182748081345395
6243,6375,6376,40.5161,17.12963889,6.34,-0.038,-0.033,0.0,-7,0.001,23.389973417675026,-0.6100265823249735,40.494249016897705,17.13998782719645,86.09865419236192,40.494314365968975,17.139830254791892,40.49424179509144,17.139993690761866,7.179748069162055
6244,6376,6377,35.9353,17.13388889,5.39,-0.024,-0.01,0.015,-30,0.015,23.38490075343826,-0.6150992465617406,35.91355965260292,17.145060850536495,117.8737512912847,35.9148164643505,17.144910798219215,35.913553080375436,17.145066354998633,8.70964587953955
6246,6378,6379,75.2972,17.02783333,6.21,0.016,-0.079,0.0,1,0.001,23.510075700203448,-0.4899242997965523,75.27286633971906,17.019873784579975,3.3726646550531374,75.26255728619259,17.019408059478152,75.27285759808383,17.019891408233445,35.044933241147845
6250,6382,6383,50.8422,17.13808333,6.46,-0.002,0.028999999999999998,0.0,-15,0.001,23.383889523066422,-0.6161104769335779,50.820563251747174,17.14607052898225,29.260484938544828,50.817922002733994,17.145874972966695,50.82055454115379,17.14607758537047,12.354475039349596
6252,6384,6385,12.4672,17.17938889,6.57,0.037000000000000005,-0.006999999999999999,0.0,5,0.001,23.336167102848314,-0.6638328971516856,12.446725160270033,17.193795450401197,159.24993915843743,12.454785684799393,17.193641714248106,12.446722580336795,17.193800005588578,29.35166700487901
6255,6387,6388,40.7772,17.15925,5.08,-0.042,0.012,0.019,-56,0.019,23.360422071653588,-0.6395779283464122,40.7560871812539,17.16953915795431,83.99047205183021,40.75609413633687,17.169373120651493,40.75607958308986,17.169545036783305,7.509988931491531
6257,6389,6390,7.8947,17.19588889,6.33,0.035,0.013999999999999999,0.0,-6,0.001,23.319129384978442,-0.6808706150215578,7.874690759700988,17.210833236673867,161.07982374350908,7.884371645282275,17.210669952216293,7.87468908961163,17.21083772345845,33.82796652212484
6258,6390,6391,24.2378,17.18422222,6.19,-0.011000000000000001,0.033,0.0,-2,0.001,23.332819856649557,-0.6671801433504427,24.21736704918901,17.197142375188648,148.7832687874623,24.221812662537225,17.196991034660336,24.217362088641778,17.197147251787335,18.328313882866574
6260,6392,6393,10.5853,17.20772222,5.33,0.001,-0.026000000000000002,0.0,26,0.001,23.307612598175012,-0.6923874018249876,10.5655687759892,17.222349991682737,159.471411779719,10.574287912896398,17.222187524055425,10.565566494121109,17.22235451026188,31.275155629816084
6261,6393,6394,0.3519,17.21511111,6.65,0.019,-0.078,0.0,58,0.001,23.299035354763305,-0.7009646452366951,0.33247078148518333,17.230927313554126,163.4818071387286,0.34523217992894006,17.230743031282692,0.332470736832951,17.230931753673588,41.231075509565954
6262,6394,6395,52.4089,17.17516667,6.29,-0.013999999999999999,-0.01,0.0,-34,0.001,23.34727032308614,-0.6527296769138609,52.38818229339795,17.182689493170418,26.52692136189251,52.38512934874073,17.18247361628792,52.3881728835135,17.182696785350753,13.834373579054274
6263,6395,6396,65.7147,17.14644444,3.17,-0.02,0.022000000000000002,0.023,-17,0.023,23.381721368934915,-0.6182786310650847,65.69328818763667,17.148234910512656,9.013402594243455,65.68635345623134,17.14790613723915,65.69327790287909,17.148245739501977,25.874766393111912
6266,6398,6399,49.7467,17.1945,6.04,0.02,0.035,0.0,-11,0.001,23.32720221869562,-0.6727977813043786,49.726460836401756,17.202758011655735,34.56128391485022,49.72413112863362,17.20254986283504,49.726451507420286,17.20276488974127,11.846318925312119
6275,6409,6410,24.8392,17.25052778,3.14,-0.021,-0.157,0.044000000000000004,-40,0.044000000000000004,23.266606984665415,-0.7333930153345847,24.82044466581532,17.263355239910588,145.34073080518667,24.824745673709995,17.263188330811083,24.820439104132245,17.263360123771477,18.20264791569592
6277,6411,6412,2.1861,17.27061111,6.17,0.001,-0.021,0.0,4,0.001,23.243748346213156,-0.756251653786844,2.168089447437939,17.286214331764224,161.59058282795638,2.1800809061236213,17.28602035103176,2.1680889578658906,17.286218762223736,39.63423146396047
6278,6412,6413,-6.245,17.27855556,6.09,-0.004,-0.005,0.0,-21,0.001,23.234822956251794,-0.7651770437482064,-6.262682986002199,17.295139700509864,164.14284150219828,-6.246564322197871,17.294912721120124,-6.262681443088678,17.2951441521851,47.87642737357787
6279,6413,6414,1.2106,17.27547222,5.88,-0.001,-0.013000000000000001,0.002,-11,0.002,23.23877451810165,-0.7612254818983502,1.1927289174633677,17.291188163285096,161.84002514591756,1.2051469607239798,17.29099018545701,1.1927286595116413,17.291192590335243,40.5987099447998
6280,6414,6415,-0.4453,17.27686111,4.73,-0.023,-0.066,0.01,-2,0.01,23.237194004937464,-0.7628059950625357,-0.4631124245202815,17.292768677650606,162.3906890203649,-0.4499466248352815,17.29256525375184,-0.4631122833208592,17.292773103499428,42.21342087030816
6283,6417,6418,36.8092,17.25077778,3.16,-0.026000000000000002,0.004,0.025,-26,0.025,23.2681927920678,-0.7318072079321993,36.790388825408485,17.261768780742326,108.63799662650997,36.79145799248074,17.261587853382593,36.79038089409528,17.26177431636909,9.50169401376871
6284,6418,6419,23.7428,17.26155556,5.96,-0.025,0.022000000000000002,0.0,-42,0.001,23.255431821064384,-0.7445681789356158,23.724333777808457,17.274530448321173,146.51832034906522,23.72895114671553,17.274361375829386,23.72432837017374,17.274535287372508,19.242522441390985
6286,6420,6421,62.8744,17.20905556,5.56,0.013999999999999999,0.048,0.013999999999999999,-5,0.013999999999999999,23.317504115527118,-0.6824958844728819,62.85452769664724,17.212453252327414,12.152098872167965,62.84849751577756,17.212132935165002,62.85451665738624,17.212462992909774,23.320212438942395
6295,6429,6430,23.0908,17.29330556,6.45,-0.002,-0.001,0.0,-15,0.001,23.223598777611713,-0.7764012223882872,23.07314753977402,17.306363523835373,146.25038944806485,23.077965800936123,17.30618726387715,23.07314205625467,17.30636833082518,20.022023428678132
6296,6430,6431,33.1,17.28875,4.82,-0.008,-0.003,0.009000000000000001,-21,0.009000000000000001,23.229610489667202,-0.770389510332798,33.08216298853097,17.300351338907966,123.91189864478304,33.08422306583014,17.300167542233474,33.08215539631607,17.30035661876969,11.95779027369754
6297,6431,6432,17.3181,17.30138889,6.0,0.013999999999999999,-0.011000000000000001,0.0,4,0.001,23.214770883362867,-0.785229116637133,17.300707297216768,17.315191595343208,152.1929721009925,17.307255403872244,17.315012776737902,17.30070309771664,17.315196225074025,25.32681396469601
6298,6433,6434,6.0853,17.31466667,6.51,0.02,0.006,0.0,-25,0.001,23.200146763032496,-0.799853236967504,6.06838164243917,17.329815903935206,158.92260369889777,6.07881350595272,17.329619909975257,6.068380141664601,17.329820345404396,36.035222219467904
6300,6435,6436,37.2917,17.29452778,4.65,-0.034,0.063,0.018000000000000002,-10,0.018000000000000002,23.224538187337387,-0.7754618126626127,37.2739882673168,17.305423363187654,104.73269800067,37.27494851861415,17.305230303068857,37.27397978668061,17.305428921099505,9.78314986520525
6302,6438,6439,-5.9172,17.33319444,6.32,0.04,-0.18,0.017,-31,0.017,23.180221878576475,-0.8197781214235249,-5.933455623496292,17.349740794653584,162.9736873132539,-5.917472359539955,17.349498776014602,-5.933454061888362,17.349745229860417,47.73167223264422
